id	title	duration_seconds
Hw01MFJMLOw	She sent me to Garage Sales - I FILLED THE TRUCK	2350.0
HyAfv-Cz8oU	Busy day in the eBay shed!	1017.0
HysOD1YaA_M	This is why DETAILS MATTER on EBAY	2386.0
HzMBv13wQ6s	How EBAY Sellers can AVOID USPS Holiday Surcharges	2083.0
I7PDzeppynY	This RARE Hot Wheels buy got EXPENSIVE	1545.0
IEuIbAc3AAM	This is our SECRET EBAY SIDE HUSTLE	2782.0
IJRkV-PGRyU	She opened the BOX OF SURPRISES	1955.0
ILROiBP_bwU	Quick flipping on EBAY	638.0
ILXcqbUpzQY	This has been a WILD Month for us on EBAY	1182.0
INJUG6nUlIY	Are you an EBAY Procrastinator like I am?	1653.0
IOKb_OPpOj8	Meetup with a New Source – Good Flip or Goodwill Bound?	3023.0
IRcAsYzeSrc	FREE RETURNS ON EBAY - What's the worst that could happen?	1286.0
ISTYmE2TYZQ	Great Garage Sale Find! (Until I gotta pack it)	2676.0
IVX20A7sqls	This is how we are moving STALE EBAY INVENTORY	1515.0
IWpV3-_BTPQ	40 Things You Can Sell on EBAY for PROFIT	2407.0
IbGcKsgI8C4	Some EBAY sellers are TOO CURIOUS	2209.0
IbObVJnO0as	Most EBAY Sellers aren't willing to sell/pack these (And we're glad!)	1711.0
IfR_FuSEfdA	35 Things You Can Sell on EBAY for PROFIT	1937.0
Ii4BaEet4Zg	This Estate Sale Pickup seems Too Good To Be True	1909.0
Imu3ynhkPrE	Is this Fool's Gold? Or a great pickup for EBAY?	2464.0
IsapBI9CtRY	Sony M-430 Microcassette-corder eBay Demo	87.0
Ix-VYQLVU9Y	MOST EBAY Sellers walk right by THIS at Garage Sales	2874.0
IzdWlySS3kQ	EVERYTHING we Sold on EBAY, MERCARI, ETSY & POSHMARK	1281.0
J801CUj2j-o	Vintage Red Motorola 57a 5 Tube Radio	249.0
JBO3I961c9E	This EBAY Listing Side Hustle Makes Us a LOT of Extra Money	1929.0
JFe2OqNTzdw	Sony DCR-DVD103 Handycam Camcorder with NightShot Plus - eBay Demo	226.0
JHNA-i19SP0	One of our best flips ever is about to be over	2442.0
JL9zFMRI7to	VERY THANKFUL TO BE AN EBAY SELLER RIGHT NOW	882.0
JMOO6ySnT-s	EBAY was hiding over 200 of our items because of this	799.0
JO3H4ydpUs4	These are selling like HOTCAKES on ETSY -- WHY?	1782.0
JPrPSu_s_sU	This is why garage sales are unbeatable	3228.0
JT3Y38liaHk	Magellan Crossover GPS eBay Demo	315.0
JW2KGjnEwnE	Why don't you do yard sale videos anymore?	979.0
JWr9Q4zUFTY	Sony STR-DE197 125 Watts per Channel Stereo Receiver - eBay Demo	196.0
J_lRW5mQlIk	Big new FUN change coming to Shed Flips!	1945.0
JcqTo4NRcDE	This just might be a MEGA SCORE	1710.0
JkAy0VJxK_k	We Listed $16K on eBAY in May - But what about the SALES?	1324.0
JlNdM0OQHeQ	Shop Airline America on EBAY? Scam or legit?	1420.0
Jm84qufB3pY	Garage Sale LOOT	859.0
JotgqkuqyBw	Decided to CLOSE my EBAY STORE	1512.0
Jsj2nXRbiZs	You'll REGRET not doing this to your EBAY Inventory	1853.0
Jt3ZbsBdiNY	This is how we make EBAY FUN	1456.0
JvX3M8eyMdQ	Our Least Favorite Thing to do on EBAY	1253.0
K0yFQCN2DSY	Listing heavy on EBAY last week PAID OFF	1507.0
K2po3lvEXVg	"I Wish I Would Have Bought a Smaller EBAY Shed" - said no one	1308.0
K3pSDXOMMV0	The BEST part about being an EBAY Seller	3229.0
K4QkFGMUvpQ	1996 Jurassic Park The Lost World Velociraptor molded rubber hand puppet with sound, eBay Demo	149.0
K6TH7O77juM	Magnavox MWD2206 VCR/DVD Player Combo - eBay demo #2	206.0
K7Cm2Al4M2o	How I make FANCY LISTINGS on EBAY (FPV)	1399.0
KA1mR3Cmnrs	Are you using EBAY Standard Envelope for sports cards?	1492.0
KJzFka-kOU8	Did you know these make great money on EBAY?	1065.0
KM7SbipqPX8	Sometimes selling on eBay doesn't feel like work at all	1343.0
KOCAut7W65g	EBAY SCAM or Amazing Coincidence? MTG Black Lotus	655.0
KPuR7HZ_a_w	We KEPT BUYING SIGNS at Garage Sales!	2102.0
Kd7cMtPmBoU	Ignoring books at Yard Sales is a BIG MISTAKE	2625.0
KexVImSzGlY	Big Money on EBAY & ETSY - We can't keep these in stock	2171.0
KgTlnEzRry0	The Estate Sale Score that Got Away - Story Time w/ Lonnie	1689.0
KmO0z1vdTrs	The reason we STILL donate to Goodwill	1676.0
KwNfcHNQT50	EBAY Megabench	784.0
L2BNRRYT3Ms	Today was a one-bagger on EBAY	927.0
L2hn3ng1z6s	Omni Mark 32 auto-level optical transit eBay demo	183.0
L9OCzdAYRCw	This is an EBAY Niche you NEED to know about	1345.0
L9dT8EUR1l0	PEOPLE OF GARAGE SALES	2020.0
LFMDHpDkk_8	This EBAY customer thought they were being slick	1990.0
LGYQ96LsZfo	Our EBAY store is FULL of stale listings - we're gonna fix it	2322.0
LJ33X_Gt4hw	These are some of our SECRET EBAY MONEY MAKERS	2197.0
LK8zJFrZJdo	How we stay motivated to list on EBAY	2355.0
LMrKkpja1SY	Selling these is WAY more fun than EBAY	791.0
LOR3vB5NAEo	21 Things That Sell on EBAY to MAKE MONEY	947.0
LQ0c6kNwKv0	How to use the EBAY Custom SKU field to verify your inventory	657.0
LRQmHFwfcS8	Aggressive sale gave EBAY a boost	549.0
LWTRbNWJ1-0	If you see THIS at a Garage sale - BUY IT	1612.0
Lb0WBg_e7N4	GARAGE SALE GOODIES	2361.0
LdOwcx9H-N0	Vintage Nani Wind Up Wiggling Hula Doll -made in Hong Kong	58.0
LeY0WDF5WG8	I've grown to love selling these on EBAY	1063.0
LeaDidiU32g	Our easy way of selling posters on EBAY	382.0
LfQjW1iZojc	The Weirder the Better at GARAGE SALES	2398.0
Lggz5mks6ss	CROSSPOSTING too RISKY for EBAY sellers?	2461.0
LhtChA-VrR4	EBAY said this Jerry Lewis watch was TOBACCO CONTRABAND	1508.0
LjWMG_noGOs	We're GLAD most EBAY Sellers aren't willing to do THIS	2813.0
LlpZxdBao0k	Overwhelming EBAY Sales Day	1414.0
LmNoCJzkspY	Humminbird Wide 100 Sonar Fish Finder eBay Demo- parts only unit	225.0
LsGF4rI1WTc	Paid a QUARTER Sold for $40 on EBAY	1133.0
Lt9PhRNy5oU	EBAY Sales are BOOMING - I hope this lasts	1853.0
LwHZ83uGfIQ	I want my EBAY invoice to be as big as possible	1556.0
MKNTLLjGI3E	How We Turn Low Value Items into PROFIT ON EBAY	2081.0
ML4v1Nkp-2s	BEST start to a Garage Sale season EVER!	2836.0
MPZuN7X9V7s	Some days EBAY doesn't even seem like WORK	705.0
MQlo-vXbEhw	I nearly made a HUGE MISTAKE on EBAY	1672.0
MSOQ7lqj4-w	Packing FRAGILE items for EBAY customers is TERRIFYING	1610.0
MVjEkAQGscQ	His careless mistake cost us an EBAY sale!	1252.0
MVqhyiw0oxA	Funko POPS are flying off my shelves on EBAY	977.0
MWb_7SpPJGw	OVERTIME ON EBAY	997.0
MZJGTTZRZH4	Are you willing to sell BIG STUFF ON EBAY?	964.0
M_50MQtri1o	How should I answer this question from a potential EBAY customer?	2352.0
MaBDyOGV_oo	BIG / HEAVY = $$$$$ on EBAY	1047.0
Me9wpw0IzXU	This keeps happening to me at Garage Sales	2203.0
MiZsJpm-EYA	Time to get BACK TO BUSINESS	3167.0
Mk61HJ1aykE	I'm thankful for my eBay shed	1665.0
MshN_KvlHHw	Garage Sale GOLD - Is it LEGIT?	2891.0
MtQzWNPs7hE	We tried "SPEED PULLING" EBAY Orders	685.0
MtyHm3y4V0k	I told myself I would slow down on buying books for EBAY	1716.0
Mx9VyTU5HCA	"I'M WORRIED ABOUT SCAMMERS ON EBAY"	2557.0
MyYi_baMfBY	All EBAY sellers should know how to use THIS	1186.0
N-5J_vF0vLo	How to install Dymo 4XL label printer on Mac	291.0
N-PV7VxclVI	EBAY RUINED this sale for my customer 😢	1923.0
N1FES8m9b_A	ONE Garage Sale Saved the Day!	1958.0
N4ojdQLVDGA	Hauls like this is why this EBAY seller quit her "Real Job"	2078.0
N8s31FW9iOc	EBAY BETTER FIX THIS	506.0
N9HVkMEGQfI	I'm doing THIS to increase order size on EBAY	744.0
NH2-QA4JLzU	How we handle NEGATIVE FEEDBACK and VACATION as EBAY sellers	1484.0
NJQrMxKMR3o	I need to sell THOUSANDS of these on EBAY	1542.0
NcrdyJpgwMc	How fast can YOU list on EBAY?	768.0
Neuh7baq8L0	Asking EBAY Buyers For Feedback - A Big Mistake??	2044.0
Nfso9d4dyGc	I WAS SCAMMED (it wasn't on EBAY)	516.0
NiaKbUzxOHI	Listing on EBAY - KEEP IT SIMPLE	616.0
NqMwkF59Jmc	Sony Playstation 2 SCPH-39001 + 3 GTA games eBay demo	189.0
Nwkd6_DUmQQ	If you see this keyboard at a garage sale - BUY IT	1729.0
NzXEns9fr9w	SCALPERS ON EBAY!	2366.0
OA92GVrxo0o	3 day handling time on EBAY, how were sales?	1076.0
OEdpbq234dE	HATE when I make this MISTAKE on EBAY	1037.0
OGwkaRrdPOU	I Think I Invented a New Shipping Hack for EBAY	2891.0
OHrjg9jSG80	EBAY Sales - Riding the Bi-Polar Rollercoaster	2135.0
OLouNM5LpRs	How much do longer handling times hurt sales on EBAY?	2280.0
OORLR2pgRZE	What BOXES do you use for your EBAY business?	1430.0
OUHSjWBRBYk	This EBAY Buyer made me BIG MAD	2772.0
OXX8sqDH3W8	"Everything Seller" or "Niche Seller" on EBAY - What's BETTER?	1680.0
OYljj5EfhRM	EBAY Sales are a Little Sluggish - Time to try some discounts	1694.0
OZcQmFdLK-4	EBAY "End and Sell Similar" - Is it even worth the trouble?	1742.0
ObaGn94p3KY	14 THINGS THAT SELL ON EBAY FOR PROFIT	1346.0
OhOvzHz7rdk	20 Garage Sale Finds That Sold for $100+ on EBAY	1104.0
OiWCfKGGxeM	$30 Video Game Box from a Yard Sale - How'd we do?	996.0
Or2Gr5uWPBo	1 Year Later - We took a $200 risk on FB Marketplace	2528.0
OxZ0sfndiIk	My RARE AMERICAN GIRL Doll Just Got Back From The HOSPITAL!	335.0
P-5sDRcy74A	The EBAY Sales Fairy paid us a visit last night	1522.0
P3dlr4uHgkU	Can't convince her to work with me on EBAY fulltime :(	1377.0
P5YMNKOTPrE	Most ebay sellers are SCARED to use this Pirateship feature	826.0
P8R76y7ibnE	How do I bulk edit items on EBAY?	1370.0
P9oeS4zxFCc	Didn't really need more EBAY inventory, but here we are	1282.0
PGPXIEzqn-k	We bought "THE GOOD STUFF" and our EBAY sales took off!	1683.0
POrUpsci6aM	SLOW EBAY SALES DAY = BIG EBAY LISTING DAY	1230.0
PZbaKs_PteM	Shhhh! - This is one of her SECRET EBAY BOLO's	1441.0
PaM5rLQZ8KU	Setting up our EBAY OPERATION	1327.0
Pbzr_AJgqhY	EBAY is perfect for THIS	763.0
PdVzVHGjon0	How we listed 247 EBAY Items in one day (sort of)	1536.0
PgolGL6S2wM	Which kind of EBAY SELLER are you?	3307.0
PhEGT4Tyg6w	This EBAY Sale Blew Our Minds	2002.0
PkiXGw4b9Bo	This is why we like going to ESTATE SALES	1410.0
PlsnUIdq9UI	SELLING $5 ITEMS ON EBAY IS STUPID...right?	1336.0
PmzYca3rJys	How much EBAY INVENTORY is TOO MUCH?	1658.0
PoyzeTKucJI	THIS was my biggest struggle as a new EBAY seller	1428.0
PsYxddMkhPU	EBAY buyer didn't get item that show DELIVERED, now what?	1150.0
Psx0SYi6KEI	How I packed these EBAY orders	1806.0
PwPsAd6Xbig	How I pack and ship a day's worth of EBAY orders	3222.0
PxmLVifGuAg	23 Things You Can Sell on EBAY	477.0
Q1ljgPq1yv8	One of our BEST Garage Sale days ever!	2991.0
Q20mAW6q220	LONG OVERDUE: We need to revise our online selling strategy	1695.0
Q3Z2y7GrrCw	$130 at the auction - how will it do on EBAY?	615.0
Q3jAUeHGtho	This is How We Make Money on EBAY	1258.0
Q63UPjW25WY	The REAL WAY to increase EBAY Sales	2374.0
Q6sVu26NTLY	This EBAY buyer nearly RUINED my day!	1768.0
Q795P6EBvGo	How many EBAY sellers burn out and quit?	1028.0
Q8bfLVBbSps	He Bought 6000 items to sell on EBAY, now what?	1493.0
QCJHBU-LIeQ	Vintage Scott AM/FM Stereo Receiver 335R eBay Demo	275.0
QEVoJYDMojw	Is our Mickey Mantle autograph a FAKE? Let's find out	2586.0
QHboe65gTRM	Don't let this EBAY CHANGE take you by SURPRISE	1793.0
QJ5Bs8t1eb8	10 EBAY Customers Messaged Us After THIS USPS Mistake	1305.0
QKvpWNM85Lw	Sketchy Facebook Marketplace buy - Worth the risk?	3787.0
QLgIjjzYLGQ	New business or just a hobby?	2071.0
QO46Jy6COE8	Selling VINTAGE TOYS on EBAY	930.0
QQW9NQyQNw4	Why should you offer returns on EBAY?	2221.0
QQZNo1GAllI	EBAY, MERCARI, ETSY, POSHMARK - Who has the highest fees?	2805.0
QX_gjW_RhaQ	Selling this makes EBAY WAY EASIER	1444.0
QYEPb6goTvc	$10 for TWO Garbage Bags + Fry Boots Score (Full Garage Sale Haul)	970.0
QZKXJHGoiK8	THESE SELL AS FAST AS I CAN LIST THEM ON EBAY	1324.0
Q_DApHFllY8	I may have SOLVED EBAY	1168.0
Q_VqlOWKr0w	Has our inventory OUTGROWN our EBAY shed?	1913.0
QfP2ySXjv9o	OLD SCHOOL guy selling OLD SCHOOL things on EBAY	646.0
QfjZJUIOGyQ	Sell this on EBAY	956.0
QkP9Z4OMar8	ONE MORE MONTH of Ebay Purgatory	2360.0
QlhaCvnXK24	EBAY buyer bought this right off of my wall!	953.0
Qn4pNKCGokA	We bought an ENTIRE EBAY STORE	1652.0
QosIknbNsnA	These Things Will Make You MONEY on EBAY	1600.0
QrNu3zZesGU	Are Clean backgrounds for EBAY photos over-rated?	1768.0
QvOu54uX4oI	Waited over a year for this to sell on EBAY	672.0
QvaGgDXjBU0	TEAMWORK is a GAME CHANGER for us on EBAY	904.0
QvyYxhJeAo8	Come hang with us in our EBAY SHED	1513.0
QwKBLrXKiDg	15 Things We Sold on EBAY in 1 Day (for profit)	1814.0
QzV_Gcj_nvs	10 Pet Peeves at GARAGE SALES	1886.0
QzqUi_DfxtU	How I Sell Comic Books on EBAY	1071.0
R-RerKRNIpk	Candice, help me test this for EBAY!	1520.0
R-d9VlenZJY	What's selling for me on EBAY? (FLICKERING FLASHING VIDEO: CAUTION!)	809.0
R1uFeeIrxfc	Is there any feature you wish EBAY would add?	1231.0
R5T-jyOeklU	This EBAY strategy looks LEGIT	697.0
R9CCuDEQBs0	What's selling on EBAY?	1159.0
RDXbC4Wr_oE	Weird stuff? Sell it on EBAY!	1710.0
REGIPKud-_8	Why do I not talk about SLOW EBAY SALES?	1893.0
RIzohNr_Mqo	This EBAY buyer was mad - and it was all my fault	3529.0
RLK-RaNqtj4	Listed 700 Funko POP!'s on EBAY - how much profit will I make?	1555.0
RQmkVpn4I-o	20 Things You Can Sell on EBAY for PROFIT	1433.0
RQrWZKrnubQ	Everyone else WALKED BY this Estate Sale BOLO	1835.0
RRAF2d1mOqY	We've Sold This on EBAY FOUR TIMES	1160.0
RTETNKN7_jw	Let's talk about EBAY Feedback	2723.0
RTxzGuJstVc	Small ball on EBAY - I'll take it!	909.0
RaakjTQ8Z6w	This Garage Sale "Throw In" Paid for EVERYTHING else!	2008.0
Rda9foK-2aY	You should check before shipping with Fedex on EBAY	686.0
RdrLHZMP6aU	Happy Thanksgiving! Let's talk about EBAY	1332.0
Rdx8VpWHXPs	We sold our ENTIRE EBAY STORE in one day	2542.0
ReT-43fLsP4	Am I gonna test all of this before selling it on eBay?	1023.0
RhE0658Bepg	Canon Typestar 2 portable electronic typewriter - eBay demo	297.0
RiYGSAmkE_0	How I Pack EBAY Orders - Step by Step Packing Tutorial	5436.0
RoHUs437PSI	We Can't Resist Garage Sales	865.0
RpNvYT5xPDA	Poshmark "reducing" seller fees? Sorta (not really)	1698.0
RzJcZtvt9LA	One BIG CHANGE for my EBAY business in 2020	1398.0
S2PxdrQG9ng	Don't do THIS at Garage Sales!	1967.0
S54VQojWsZ4	Most people hate this part of EBAY	523.0
S5DEHheS6tU	This might be a great business idea	1188.0
S7MHZLhAM3U	Media Mail FRAUD on EBAY - Would you report it?	2130.0
S80XjdeLp6c	29 THINGS THAT SELL ON EBAY	1583.0
SEVoZw7snRk	We Couldn't Resist This Garage Sale Find - Will We Regret It?	1406.0
SGsWUhQL1DU	30 EBAY MONEY MAKERS you need to know about	1790.0
SLpImG49GDU	EBAY customer claims New in Box item didn't work - what now?	2329.0
SN60XMsgBg4	EBAY SELLERS - Make SURE You Stay on Top of This!	1932.0
SRGdjg-sG2E	WILDEST REQUEST WE'VE EVER HAD ON EBAY	2541.0
STwHf3ygJmo	strange request from ebay buyer	1189.0
SWpDk22GxGc	EASY MONEY ON EBAY (If you can find them)	838.0
SdnzTy6K6hY	25 Things You Can Sell on EBAY for PROFIT	1917.0
Si_ivQjnd5w	She thought my Garage Sale Mistake was HILARIOUS	2148.0
SihE1e0BXpU	Something new for my EBAY photos	671.0
Sk5AaN0Nm6A	What's the SMALLEST Profit Margin you are willing to work for on EBAY?	2513.0
SkzNHj8FpfU	Lot of sci-fi figure modeling magazines-8 Modeler's Resource,2 Amazing figure Modeler,1 Go Figure!	101.0
SnQStdA4OD4	These sell GREAT on EBAY	1971.0
SrQ0EVhuCjg	This letter could interfere with our EBAY business	2462.0
SvhOV-E67ng	How to Pack and Ship EBAY Orders #1 - This one was CHALLENGING	3969.0
Sx0nmSd1Djg	Is Consigment a good idea for Ebay sellers?	1355.0
T067GemdCiY	Rearranged my EBAY shed office	1229.0
T7GqusYgzjM	Garage Sales make vacations more FUN	1357.0
T8uPv8Eg63U	BIG PACKAGE = BIG MONEY ON EBAY	2439.0
TCoLOoOToXc	DON'T SELL SHOES ON EBAY without doing this first	1811.0
TE5NHGd8f08	Panasonic TR-749 Vintage Television Set -1976- Portable TV	192.0
TND2H6thDYo	HUGE Garage Sale - LET'S GO!	612.0
TP6IG95lyBc	Why don't we sell these anymore?	1888.0
TQjQkVdK9e0	We made over $100 on this $3 item on EBAY in just a few hours	2130.0
TRyTb_Hb8uU	51 Things that ACTUALLY SOLD ON EBAY	1930.0
TZx0qBk4s1A	Why we DON'T use BEST OFFER on EBAY	1929.0
TaEMKQkR3Tw	The EBAY "MEGA-ORDER"	1331.0
TaUhp2O8gQ8	The Most Common Question we get about EBAY	1713.0
Th-KOuLioMQ	45 Funko POP!s in 24 hours on EBAY	781.0
TpV9EvQ2dAs	This Estate Sale SCORE has me EXCITED - So Fun!	2179.0
TtVPW7aUa5U	This is one of our EBAY secret hacks	1840.0
TtrpOjClavs	She's always finding the EBAY GEMS	1749.0
Tut7jkuVz4M	We just bought 600+ pieces MORE EBAY INVENTORY	1408.0
TvtImooSI40	We struck GOLD at a Garage Sale	3210.0
U6oGdwthhp8	HOW TO create VARIATION LISTINGS on EBAY	1001.0
UCjAfSMlIsM	A WEEKEND OF EBAY SALES	1652.0
UFyzNuRG5t8	EBAY on the ROAD	613.0
UHrF8RafnF4	25 Things We SELL ON EBAY for PROFIT	2248.0
UPomeSRAGEg	This is What Is Selling on EBAY, MERCARI & POSHMARK	1369.0
UShmjxGG470	Should you start a YouTube channel for EBAY?	1075.0
UVeccTbLNk0	These are perfect items to sell on EBAY	1086.0
UXLkq7mcTKw	This EBAY SALE brought back MEMORIES	523.0
UZIK1JiTfsA	100 Items - OVER $100 EACH - EBAY Sourcing IDEAS	4469.0
UeGY36B2_oo	Vintage Cosmo Electronic LED Alarm Clock	101.0
UeX9GRXjEb4	"I'll sell anything I can" on EBAY	1297.0
UigjYiAACdU	Other Resellers walked by this HUGE SCORE	2463.0
UmM9U5qO8H0	Estate Sales - BEHIND THE SCENES	1175.0
UpRq0uTsiOE	EBAY worked while we PLAYED	1065.0
UrOwV39FLL8	This is the kind of thing they love to buy on EBAY	765.0
UvLCfHBzXYQ	One of my BEST sales days on EBAY ever	1132.0
Uw-v5m2Cn8k	This was still at the Estate Sale on HALF PRICE DAY! HOW??	2336.0
UwHlb7AuWGo	She's already mastered this CRUCIAL EBAY SKILL	2055.0
UyZMw-Lo5f8	EBAY sellers can work from almost ANYWHERE	630.0
Uz3h1B2Sa3Q	This Garage Sale "Score" Seemed Like a Good Idea at the Time	1408.0
V3tkNnmnJ_A	We tried EBAY's AI (So you don't have to)	3202.0
V4BonFdzDk8	Is it disrespectful to look up comps at Garage Sales?	1510.0
VBYPU82zScY	Our FAVORITE way to buy EBAY inventory	3366.0
VEy7eW570DE	This EBAY buyer made our day	1057.0
VGGRkKjBROY	TONS of Resellers Walked By These ESTATE SALE SCORES	2909.0
VRufo8vNdF8	We took a break - but EBAY KEPT WORKING	2640.0
VXYHeOBuqzA	Cisco Flip Cam Ultra HD Generation 2 Hour Video Camera	174.0
VXr6cJb9Cr4	Finally unloaded this albatross on EBAY	1033.0
VYedrg-R-IQ	This EBAY mistake hurt my EGO and my WALLET	2211.0
VYjIGSGvVo0	Leaving My EBAY Comfort Zone	918.0
VgDVCjW2YXo	She noticed something very peculiar about this EBAY Sale	2255.0
VjPFgcJdUvg	Why we DON'T do Free Shipping on EBAY	2647.0
VrHecVLKGZE	This EBAY feature is OVERLOOKED by sellers	2498.0
VwDUeNkMLj4	What's with all the REFUNDS on EBAY ????	1915.0
VzWHFLGzM20	MAKING OUR LIVING ON EBAY	1624.0
WDmPBMXs1YA	STRANGE Garage Sale Find: We Might Have Something Here	2127.0
WGTN2u4s-7o	Crowdsourcing knowledge is a powerful tool for EBAY	1216.0
WLmU2Ny-fys	Who Knew THIS was a MONEY MAKER on EBAY?	2835.0
WWAMaxn8RXM	Ex EBAY sellers needed to liquidate	1258.0
WX2XoJXgHBU	31 THINGS THAT SELL ON EBAY	975.0
WdBwdvEpTGU	Are you worried about running out of things to sell on EBAY?	1098.0
Wgm7rBDyNho	Are we still going to use GARAGE SALES for EBAY inventory?	1825.0
WhF1JicdRi8	39 THINGS THAT SELL ON EBAY	910.0
WkbmodzitJU	Don't let this EBAY change catch you off guard!	2126.0
Wl0pr8UtNZ8	I LOVE it when an EBAY plan comes together	569.0
WmWgGdzIdeM	DON'T be like this EBAY SELLER	1592.0
WncDRk4Hn4c	I was way too excited about this EBAY shed upgrade	854.0
WoWkNPLzYEs	Are EBAY AUCTIONS still relevant in 2023?	1822.0
WwykNBXpkqU	Smith Corona Display 900 Dictionary Typewriter eBay demo	336.0
Wyl7dz2KorI	A van full of eBay and Big Cartel orders	1420.0
X3KjqDKbxrw	Real cute EBAY - NOT FUNNY	2665.0
X74WVxV9JgA	BEANIE BABIES - They still sell on EBAY	1544.0
XA3owPJMyoY	How much do you REALLY MAKE selling LOW COST ITEMS ON EBAY?	2100.0
XEYyqSaHBZs	PERFECT for EBAY	1026.0
XJVQGExqdpQ	They knew it's EBAY VALUE - Still gave us a DEAL	2254.0
XNVZmWUWff0	Keep accepting PayPal or switch to EBAY managed payments?	2160.0
XNWlQftBwNc	Think we're gonna sell this Estate Sale find?	2120.0
XO3CLrMHt6k	29 Things You Can Sell on EBAY for PROFIT	1242.0
XOXaBUjKGpY	We Tried Selling at a Local Auction instead of EBAY	1998.0
XZ2zKb4SrY0	Doing THIS keeps our EBAY business on track	835.0
Xb4O674qipw	Are EBAY's Promoted Listings ruining your customer's shopping experience?	3186.0
XflhzgXQxNA	Tippmann A5 Paintball Marker Gun eBay Demo Video	53.0
XliPsRKzhK8	It was a very very GOOD day in the eBay shed	1471.0
XnnQQigNNeY	This is what a Great EBAY Sales Day looks like for us	1270.0
XoNOXqUMXFo	HOW TO RUN A SALE ON EBAY	834.0
XszksgiFJPs	Are we going to start selling on WHATNOT?	1856.0
Xu8-9ScK-tA	50 Things That Sell on EBAY for PROFIT	3046.0
Xv-wrsp8pFs	HOW TO LIST ON EBAY - PHOTOS, PRICING, PROCESS	865.0
Xz0Aj00wo6A	EBAY odds were in my favor	1333.0
Y9CwAu9NKRQ	This is the most fun thing about EBAY	653.0
YGJZpIhec_s	25 Cents a WHACK for two boxes of big EBAY profit	2090.0
YId1JABpP00	Will EBAY Suspend Us For Doing THIS?	676.0
YPdHte3a_08	Garmin GPS 12 MAP - Handheld GPS demo for eBay	132.0
Yd59N4epFcU	Lenovo Thinkpad X200 12.1 Laptop-2.53Ghz C2D, 4GB RAM, 320GB HDD - eBay Demo Video	480.0
YgxIji4UEGI	Garage Sale find made her Knees Weak	3199.0
YjJthE6pJtU	EBAY Switcheroo or Honest mistake?	1804.0
YkOglGd6Wck	PILES of Fresh Inventory for EBAY	1699.0
YkapgSmMLHM	PERFECT sales day on EBAY	1092.0
YkjHgfySvp8	WHY DO I HAVE 3 ACCOUNTS ON EBAY?	1333.0
YoDFcZ7jb94	Unexpected Garage Sale Expense - I'm gonna fight it!	1854.0
YwnJOsErceg	Did you know THIS still sells on EBAY?	994.0
YxiMMS2txhA	Selling on EBAY is easy when you have this kind of stuff	777.0
YzpFwRV0mCU	This is the Loot from 5 Garage Sales - is it even worth going?	1256.0
Z0-CzrRtMrg	I hope this EBAY GLITCH isn't widespread	1719.0
Z2H8sCdn21A	Do More of THIS Please, EBAY!	1638.0
Z38RN27nhEw	49 Things you can sell on EBAY	1620.0
ZD5JFyI2OMk	We wouldn't have sold THIS without crossposting to Mercari	1900.0
ZEcP_Vx7AWk	Pyramid Schemes + EBAY Sellers = MATCH MADE IN HEAVEN	1917.0
ZGIMg0OnDIw	New EBAY sellers - watch out for this trick	859.0
ZGpStRZ-i_I	Customer got a Refund AND they Kept the Item - We called EBAY	1935.0
ZLMBGR9SJk0	DO WE EVEN SELL ON EBAY ANYMORE?	1263.0
ZMdwi2wZAi8	These Estate Sale Finds Tell a Story	2588.0
ZOCxqF1x1Js	How Are EBAY Sales For You?	2634.0
ZQ9504KWRiA	Our MASTER PLAN FOR EBAY 2021	1696.0
ZYhKLlLXYm4	Our ULTIMATE Buying Guide for EBAY Sellers	1932.0
ZllIvA0eX_Y	WHAT DO PEOPLE BUY ON EBAY?	652.0
ZlzW2v_tu_o	Should I start a YOUTUBE channel to market my EBAY store?	1846.0
Zpc0SQoScWA	I ran a 20% off sale on EBAY	559.0
Zt87DesOReI	Sold these 51 Things on EBAY while on VACATION MODE	1594.0
_1q_St6gt18	Is there going to be a post-Christmas SLUMP on EBAY?	704.0
_DzwBzd62Ng	EBAY bidder didn't pay! Now what?	1816.0
_FbXkMpLe4E	Starting another EBAY listing challenge	538.0
_Ib1CL6njbU	Why we HATE using Best Offer on EBAY	1545.0
_KrKc7oYBfE	When should you leave feedback for an EBAY buyer?	707.0
_M4W8rpxrvA	Our Secret Weapon to Stay Motivated on EBAY	1232.0
_OYjJxsVf5s	Tackling our EBAY Deathpile	1368.0
_ZBKHuhPyYM	SMALLS are PERFECT FOR EBAY	686.0
_dEGAuEY2q4	36 Things You Can Sell on EBAY for PROFIT	2605.0
_eP3iMvas54	Buying Luxury Brands at Garage Sales is ALWAYS RISKY	899.0
_i-ewY6UxUo	Can't believe I sold three of these in one day on EBAY	939.0
_nTToEwblAc	One of my best weekends on EBAY	1362.0
_nsaL7oVIoY	Most common mistake new EBAY sellers make?	1207.0
_uT4cgoO5aA	EBAY Gods Were Smiling on us This Time	1330.0
_wENSi74l1E	Philips DVP3345V DVD Player/VCR combo eBay demo #4	189.0
a06HyVlLD1M	I bought a box full of Harry Potter for $3 at a Garage Sale	869.0
a0rDeVZFfRo	Do you have to be an expert to sell on EBAY?	1975.0
a1_iqxOuHDg	The SHIPPING supplies that are ESSENTIAL for our EBAY business	1917.0
